Order,Family,Genus_Species_Accepted,Genus_Accepted,PMkr2.LCVP.moldat.PvAb.Ap24,NEW_Fruit_fleshy_or_dry_rev_checked_Anna,Fruit_color,ID
Apiales,Apiaceae,Wilkiea_wardellii,Wilkiea,NA,fleshy,NA,53534
Apiales,Apiaceae,Wilkiea_wardellii,Wilkiea,NA,NA,NA,53535
Apiales,Araliaceae,Meryta_macrophylla,Meryta,NA,fleshy,yellow,95423
Apiales,Araliaceae,Meryta_macrophylla,Meryta,NA,NA,yellow,95426
Apiales,Araliaceae,Oreopanax_oerstedianus,Oreopanax,NA,fleshy,Green,106488
Apiales,Araliaceae,Osmoxylon_micranthum,Osmoxylon,NA,fleshy,NA,107031
Apiales,Araliaceae,Osmoxylon_micranthum,Osmoxylon,NA,NA,black,107052
Apiales,Araliaceae,Osmoxylon_pfeilii,Osmoxylon,NA,fleshy,NA,107038
Apiales,Araliaceae,Osmoxylon_pfeilii,Osmoxylon,NA,NA,black,107055
Apiales,Araliaceae,Polyscias_anacardium,Polyscias,NA,fleshy,purple,118590
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,NA,NA,81486
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,fleshy,blue,118524
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,NA,NA,118525
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,NA,NA,118526
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,NA,NA,118527
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,fleshy,NA,118528
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,fleshy,NA,118529
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,NA,NA,118595
Apiales,Araliaceae,Polyscias_australiana,Polyscias,NA,NA,black,118596
Apiales,Araliaceae,Polyscias_cissiflora,Polyscias,NA,fleshy,purple,118606
Apiales,Araliaceae,Polyscias_compacta,Polyscias,NA,fleshy,purple,118607
Apiales,Araliaceae,Polyscias_confertifolia,Polyscias,NA,fleshy,purple,118608
Apiales,Araliaceae,Polyscias_cussonioides,Polyscias,NA,fleshy,purple,118610
Apiales,Araliaceae,Polyscias_gruschvitzkii,Polyscias,NA,fleshy,purple,118623
Apiales,Araliaceae,Polyscias_heineana,Polyscias,NA,fleshy,purple,118627
Apiales,Araliaceae,Polyscias_kalabenonensis,Polyscias,NA,fleshy,purple,118630
Apiales,Araliaceae,Polyscias_lancifolia,Polyscias,NA,fleshy,purple,118631
Apiales,Araliaceae,Polyscias_lantzii,Polyscias,NA,fleshy,purple,118632
Apiales,Araliaceae,Polyscias_leandriana,Polyscias,NA,fleshy,purple,118633
Apiales,Araliaceae,Polyscias_nossibiensis,Polyscias,NA,fleshy,purple,118648
Apiales,Araliaceae,Polyscias_pachypedicellata,Polyscias,NA,fleshy,purple,118652
Apiales,Araliaceae,Polyscias_rainaliorum,Polyscias,NA,fleshy,purple,118657
Apiales,Araliaceae,Polyscias_royenii,Polyscias,NA,fleshy,NA,118577
Apiales,Araliaceae,Polyscias_royenii,Polyscias,NA,NA,black,118658
Apiales,Araliaceae,Polyscias_serratifolia,Polyscias,NA,fleshy,black,65214
Apiales,Araliaceae,Polyscias_serratifolia,Polyscias,NA,NA,black,65221
Apiales,Araliaceae,Polyscias_spectabilis,Polyscias,NA,fleshy,black,65215
Apiales,Araliaceae,Polyscias_spectabilis,Polyscias,NA,fleshy,NA,65216
Apiales,Araliaceae,Polyscias_spectabilis,Polyscias,NA,NA,NA,65217
Apiales,Araliaceae,Polyscias_spectabilis,Polyscias,NA,fleshy,NA,65218
Apiales,Araliaceae,Polyscias_spectabilis,Polyscias,NA,NA,NA,65219
Apiales,Araliaceae,Polyscias_spectabilis,Polyscias,NA,fleshy,green,65220
Apiales,Araliaceae,Polyscias_spectabilis,Polyscias,NA,NA,black,65222
Apiales,Araliaceae,Polyscias_spectabilis,Polyscias,NA,NA,black,65223
Apiales,Araliaceae,Polyscias_terminalia,Polyscias,NA,fleshy,purple,118665
Apiales,Araliaceae,Polyscias_tripinnata,Polyscias,NA,NA,red,118666
Apiales,Araliaceae,Polyscias_tripinnata,Polyscias,NA,fleshy,purple,118667
Apiales,Araliaceae,Polyscias_verticillata,Polyscias,NA,fleshy,black,118583
Apiales,Araliaceae,Polyscias_verticillata,Polyscias,NA,NA,black,118668
Apiales,Araliaceae,Polyscias_wohlhauseri,Polyscias,NA,fleshy,purple,118671
Apiales,Araliaceae,Schefflera_abyssinica,Schefflera,NA,fleshy,NA,136366
Apiales,Araliaceae,Schefflera_abyssinica,Schefflera,NA,NA,NA,136367
Apiales,Araliaceae,Schefflera_abyssinica,Schefflera,NA,NA,red,136505
Apiales,Araliaceae,Schefflera_abyssinica,Schefflera,NA,NA,black,136506
Apiales,Pittosporaceae,Pittosporum_ambrense,Pittosporum,NA,dry,red,116262
Apiales,Pittosporaceae,Pittosporum_bullato-ferrugineum,Pittosporum,NA,dry,red,116265
Apiales,Pittosporaceae,Pittosporum_humbertii,Pittosporum,NA,dry,red,116267
Apiales,Pittosporaceae,Pittosporum_macrosepalum,Pittosporum,NA,dry,red,116268
Apiales,Pittosporaceae,Pittosporum_ochrosiifolium,Pittosporum,NA,dry,red,116269
Apiales,Pittosporaceae,Pittosporum_pachyphyllum,Pittosporum,NA,dry,red,116270
Apiales,Pittosporaceae,Pittosporum_polyspermum,Pittosporum,NA,dry,red,116271
Apiales,Pittosporaceae,Pittosporum_salicifolium,Pittosporum,NA,dry,red,116274
Apiales,Pittosporaceae,Pittosporum_senacia,Pittosporum,NA,NA,NA,116226
Apiales,Pittosporaceae,Pittosporum_senacia,Pittosporum,NA,NA,NA,116227
Apiales,Pittosporaceae,Pittosporum_senacia,Pittosporum,NA,NA,NA,116228
Apiales,Pittosporaceae,Pittosporum_senacia,Pittosporum,NA,dry,red,116275
Apiales,Pittosporaceae,Pittosporum_senacia,Pittosporum,NA,NA,yellow,116276
Apiales,Pittosporaceae,Pittosporum_spinescens,Pittosporum,NA,NA,NA,33119
Apiales,Pittosporaceae,Pittosporum_spinescens,Pittosporum,NA,NA,green,33121
Apiales,Pittosporaceae,Pittosporum_spinescens,Pittosporum,NA,NA,NA,116232
Apiales,Pittosporaceae,Pittosporum_spinescens,Pittosporum,NA,NA,NA,116233
Apiales,Pittosporaceae,Pittosporum_spinescens,Pittosporum,NA,fleshy,NA,116234
Apiales,Pittosporaceae,Pittosporum_verticillatum,Pittosporum,NA,NA,NA,116251
Apiales,Pittosporaceae,Pittosporum_verticillatum,Pittosporum,NA,dry,red,116279
Apiales,Torricelliaceae,Melanophylla_crenata,Melanophylla,NA,NA,NA,94165
Apiales,Torricelliaceae,Melanophylla_crenata,Melanophylla,NA,NA,red,94170
Apiales,Torricelliaceae,Melanophylla_crenata,Melanophylla,NA,fleshy,yellow,94171
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,NA,77012
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,NA,77013
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,black,77014
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,NA,77015
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,NA,77016
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,fleshy,black,77017
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,NA,77018
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,NA,77019
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,black,77208
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,black,77209
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,black,77210
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,black,77211
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,black,77212
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,black,77213
Aquifoliales,Aquifoliaceae,Ilex_theezans,Ilex,NA,NA,black,77214
Aquifoliales,Cardiopteridaceae,Citronella_gongonha,Citronella,NA,NA,NA,33126
Aquifoliales,Cardiopteridaceae,Citronella_gongonha,Citronella,NA,NA,NA,33127
Aquifoliales,Cardiopteridaceae,Citronella_gongonha,Citronella,NA,NA,NA,33128
Aquifoliales,Cardiopteridaceae,Citronella_gongonha,Citronella,NA,fleshy,black,33129
Aquifoliales,Cardiopteridaceae,Citronella_gongonha,Citronella,NA,NA,NA,33130
Aquifoliales,Cardiopteridaceae,Citronella_gongonha,Citronella,NA,NA,black,33150
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,NA,33133
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,NA,33138
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,NA,33139
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,fleshy,black,33140
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,NA,33141
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,NA,33142
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,NA,33143
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,NA,33144
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,black,33151
Aquifoliales,Cardiopteridaceae,Citronella_paniculata,Citronella,NA,NA,black,33154
Aquifoliales,Cardiopteridaceae,Gonocaryum_lobbianum,Gonocaryum,NA,fleshy,NA,67468
Aquifoliales,Cardiopteridaceae,Gonocaryum_lobbianum,Gonocaryum,NA,NA,black,67469
Aquifoliales,Cardiopteridaceae,Gonocaryum_lobbianum,Gonocaryum,NA,NA,NA,67470
Aquifoliales,Cardiopteridaceae,Gonocaryum_lobbianum,Gonocaryum,NA,NA,black,67471
Aquifoliales,Cardiopteridaceae,Leptaulus_citrioides,Leptaulus,NA,NA,NA,84740
Aquifoliales,Cardiopteridaceae,Leptaulus_citrioides,Leptaulus,NA,dry,yellow,84743
Aquifoliales,Stemonuraceae,Cantleya_corniculata,Cantleya,NA,NA,NA,25070
Aquifoliales,Stemonuraceae,Cantleya_corniculata,Cantleya,NA,fleshy,"first green, later brown to blackish",25071
Aquifoliales,Stemonuraceae,Cantleya_corniculata,Cantleya,NA,NA,NA,155803
Aquifoliales,Stemonuraceae,Gomphandra_australiana,Gomphandra,NA,NA,NA,67295
Aquifoliales,Stemonuraceae,Gomphandra_australiana,Gomphandra,NA,NA,NA,67296
Aquifoliales,Stemonuraceae,Gomphandra_australiana,Gomphandra,NA,NA,NA,67297
Aquifoliales,Stemonuraceae,Gomphandra_australiana,Gomphandra,NA,fleshy,NA,67298
Aquifoliales,Stemonuraceae,Gomphandra_australiana,Gomphandra,NA,fleshy,NA,67299
Aquifoliales,Stemonuraceae,Gomphandra_australiana,Gomphandra,NA,NA,orange,67306
Aquifoliales,Stemonuraceae,Gomphandra_australiana,Gomphandra,NA,NA,NA,144986
Aquifoliales,Stemonuraceae,Gomphandra_montana,Gomphandra,NA,fleshy,white,67302
Arecales,Arecaceae,Acanthophoenix_crinita,Acanthophoenix,NA,NA,black,2058
Arecales,Arecaceae,Acanthophoenix_crinita,Acanthophoenix,NA,fleshy,black,2060
Arecales,Arecaceae,Acanthophoenix_rousselii,Acanthophoenix,NA,fleshy,black,2061
Arecales,Arecaceae,Acrocomia_hassleri,Acrocomia,NA,fleshy,brown,2780
Arecales,Arecaceae,Acrocomia_intumescens,Acrocomia,NA,NA,NA,2766
Arecales,Arecaceae,Acrocomia_intumescens,Acrocomia,NA,NA,NA,2767
Arecales,Arecaceae,Acrocomia_intumescens,Acrocomia,NA,NA,GREEN,2768
Arecales,Arecaceae,Acrocomia_intumescens,Acrocomia,NA,fleshy,yellow,2781
Arecales,Arecaceae,Acrocomia_media,Acrocomia,NA,NA,NA,2769
Arecales,Arecaceae,Acrocomia_media,Acrocomia,NA,fleshy,yellow,2782
Arecales,Arecaceae,Acrocomia_totai,Acrocomia,NA,NA,yellow/orange,2770
Arecales,Arecaceae,Acrocomia_totai,Acrocomia,NA,fleshy,yellow; orange,2784
Arecales,Arecaceae,Adonidia_maturbongsii,Adonidia,NA,NA,orange/red,3535
Arecales,Arecaceae,Adonidia_maturbongsii,Adonidia,NA,fleshy,orange; red,3539
Arecales,Arecaceae,Aiphanes_acanthophylla,Aiphanes,NA,NA,NA,4999
Arecales,Arecaceae,Aiphanes_acanthophylla,Aiphanes,NA,fleshy,red,5020
Arecales,Arecaceae,Aiphanes_acaulis,Aiphanes,NA,fleshy,purple; red,5021
Arecales,Arecaceae,Aiphanes_bicornis,Aiphanes,NA,fleshy,red; orange,5023
Arecales,Arecaceae,Aiphanes_chiribogensis,Aiphanes,NA,NA,NA,5001
Arecales,Arecaceae,Aiphanes_chiribogensis,Aiphanes,NA,fleshy,red,5025
Arecales,Arecaceae,Aiphanes_deltoidea,Aiphanes,NA,NA,NA,5002
Arecales,Arecaceae,Aiphanes_deltoidea,Aiphanes,NA,fleshy,yellow,5026
Arecales,Arecaceae,Aiphanes_duquei,Aiphanes,NA,NA,NA,5003
Arecales,Arecaceae,Aiphanes_duquei,Aiphanes,NA,fleshy,red,5027
Arecales,Arecaceae,Aiphanes_eggersii,Aiphanes,NA,NA,NA,5004
Arecales,Arecaceae,Aiphanes_eggersii,Aiphanes,NA,fleshy,red,5028
Arecales,Arecaceae,Aiphanes_gelatinosa,Aiphanes,NA,fleshy,brown; black,5030
Arecales,Arecaceae,Aiphanes_lindeniana,Aiphanes,NA,NA,NA,5010
Arecales,Arecaceae,Aiphanes_lindeniana,Aiphanes,NA,fleshy,red; orange,5036
Arecales,Arecaceae,Aiphanes_macroloba,Aiphanes,NA,NA,NA,5012
Arecales,Arecaceae,Aiphanes_macroloba,Aiphanes,NA,fleshy,red; orange,5038
Arecales,Arecaceae,Aiphanes_multiplex,Aiphanes,NA,fleshy,red,5040
Arecales,Arecaceae,Aiphanes_parvifolia,Aiphanes,NA,NA,NA,5014
Arecales,Arecaceae,Aiphanes_parvifolia,Aiphanes,NA,fleshy,orange; red,5041
Arecales,Arecaceae,Aiphanes_pilaris,Aiphanes,NA,fleshy,brown,5042
Arecales,Arecaceae,Aiphanes_simplex,Aiphanes,NA,NA,NA,5015
Arecales,Arecaceae,Aiphanes_simplex,Aiphanes,NA,fleshy,red,5043
Arecales,Arecaceae,Aiphanes_stergiosii,Aiphanes,NA,fleshy,red; orange,5045
Arecales,Arecaceae,Aiphanes_tricuspidata,Aiphanes,NA,NA,NA,5016
Arecales,Arecaceae,Aiphanes_tricuspidata,Aiphanes,NA,fleshy,brown,5046
Arecales,Arecaceae,Aiphanes_verrucosa,Aiphanes,NA,NA,NA,5018
Arecales,Arecaceae,Aiphanes_verrucosa,Aiphanes,NA,fleshy,white,5048
Arecales,Arecaceae,Aiphanes_weberbaueri,Aiphanes,NA,NA,NA,5019
Arecales,Arecaceae,Aiphanes_weberbaueri,Aiphanes,NA,fleshy,red; purple,5049
Arecales,Arecaceae,Allagoptera_campestris,Allagoptera,NA,NA,NA,5904
Arecales,Arecaceae,Allagoptera_campestris,Allagoptera,NA,NA,NA,5905
Arecales,Arecaceae,Allagoptera_campestris,Allagoptera,NA,NA,NA,5906
Arecales,Arecaceae,Allagoptera_campestris,Allagoptera,NA,NA,NA,5907
Arecales,Arecaceae,Allagoptera_campestris,Allagoptera,NA,fleshy,green,5921
Arecales,Arecaceae,Allagoptera_caudescens,Allagoptera,NA,NA,NA,5908
Arecales,Arecaceae,Allagoptera_caudescens,Allagoptera,NA,NA,NA,5909
Arecales,Arecaceae,Allagoptera_caudescens,Allagoptera,NA,NA,ORANGE,5910
Arecales,Arecaceae,Allagoptera_caudescens,Allagoptera,NA,fleshy,brown,5922
Arecales,Arecaceae,Allagoptera_caudescens,Allagoptera,NA,NA,orange,117986
Arecales,Arecaceae,Allagoptera_caudescens,Allagoptera,NA,NA,NA,117987
Arecales,Arecaceae,Areca_ahmadii,Areca,NA,fleshy,black,11894
Arecales,Arecaceae,Areca_andersonii,Areca,NA,fleshy,green,11895
Arecales,Arecaceae,Areca_arundinacea,Areca,NA,fleshy,red,11896
Arecales,Arecaceae,Areca_caliso,Areca,NA,fleshy,orange,11899
Arecales,Arecaceae,Areca_camarinensis,Areca,NA,fleshy,green; orange; red,11900
Arecales,Arecaceae,Areca_chaiana,Areca,NA,fleshy,red; black,11903
Arecales,Arecaceae,Areca_churchii,Areca,NA,fleshy,green,11904
Arecales,Arecaceae,Areca_furcata,Areca,NA,fleshy,yellow; red,11910
Arecales,Arecaceae,Areca_hutchinsoniana,Areca,NA,fleshy,white; yellow; red,11912
Arecales,Arecaceae,Areca_insignis,Areca,NA,fleshy,red,11913
Arecales,Arecaceae,Areca_ipot,Areca,NA,fleshy,red,11914
Arecales,Arecaceae,Areca_kinabaluensis,Areca,NA,fleshy,green,11916
Arecales,Arecaceae,Areca_klingkangensis,Areca,NA,fleshy,yellow,11917
Arecales,Arecaceae,Areca_laosensis,Areca,NA,fleshy,orange,11918
Arecales,Arecaceae,Areca_macrocalyx,Areca,NA,fleshy,yellow; orange,11920
Arecales,Arecaceae,Areca_minuta,Areca,NA,fleshy,orange; red,11922
Arecales,Arecaceae,Areca_montana,Areca,NA,fleshy,red,11924
Arecales,Arecaceae,Areca_novohibernica,Areca,NA,fleshy,green; red,11925
Arecales,Arecaceae,Areca_oxycarpa,Areca,NA,fleshy,yellow,11926
Arecales,Arecaceae,Areca_parens,Areca,NA,fleshy,white; green; orange,11927
Arecales,Arecaceae,Areca_ridleyana,Areca,NA,fleshy,red,11929
Arecales,Arecaceae,Areca_riparia,Areca,NA,fleshy,red,11930
Arecales,Arecaceae,Areca_songthanhensis,Areca,NA,fleshy,red,11931
Arecales,Arecaceae,Areca_subacaulis,Areca,NA,fleshy,purple,11932
Arecales,Arecaceae,Areca_tunku,Areca,NA,fleshy,purple; brown,11936
Arecales,Arecaceae,Areca_vidaliana,Areca,NA,fleshy,red,11938
Arecales,Arecaceae,Areca_whitfordii,Areca,NA,fleshy,brown,11939
Arecales,Arecaceae,Arenga_longicarpa,Arenga,NA,fleshy,purple,11992
Arecales,Arecaceae,Arenga_micrantha,Arenga,NA,fleshy,yellow; red,11994
Arecales,Arecaceae,Arenga_retroflorescens,Arenga,NA,fleshy,red; brown,12002
Arecales,Arecaceae,Asterogyne_spicata,Asterogyne,NA,NA,NA,14353
Arecales,Arecaceae,Asterogyne_spicata,Asterogyne,NA,fleshy,red,14359
Arecales,Arecaceae,Astrocaryum_confertum,Astrocaryum,NA,NA,NA,14729
Arecales,Arecaceae,Astrocaryum_confertum,Astrocaryum,NA,NA,orange,14791
Arecales,Arecaceae,Astrocaryum_confertum,Astrocaryum,NA,fleshy,brown,14792
Arecales,Arecaceae,Astrocaryum_giganteum,Astrocaryum,NA,fleshy,yellow; brown,14797
Arecales,Arecaceae,Astrocaryum_tucuma,Astrocaryum,NA,fleshy,orange,14822
Arecales,Arecaceae,Attalea_apoda,Attalea,NA,fleshy,brown,15356
Arecales,Arecaceae,Attalea_attaleoides,Attalea,NA,NA,NA,15273
Arecales,Arecaceae,Attalea_attaleoides,Attalea,NA,NA,NA,15274
Arecales,Arecaceae,Attalea_attaleoides,Attalea,NA,fleshy,brown,15357
Arecales,Arecaceae,Attalea_barreirensis,Attalea,NA,fleshy,yellow; orange; red,15358
Arecales,Arecaceae,Attalea_blepharopus,Attalea,NA,fleshy,brown,15360
Arecales,Arecaceae,Attalea_burretiana,Attalea,NA,fleshy,brown,15363
Arecales,Arecaceae,Attalea_cephalotus,Attalea,NA,NA,BROWN,15282
Arecales,Arecaceae,Attalea_cephalotus,Attalea,NA,fleshy,NA,15367
Arecales,Arecaceae,Attalea_colenda,Attalea,NA,NA,NA,15286
Arecales,Arecaceae,Attalea_colenda,Attalea,NA,fleshy,brown,15369
Arecales,Arecaceae,Attalea_compta,Attalea,NA,fleshy,brown,15370
Arecales,Arecaceae,Attalea_cuatrecasana,Attalea,NA,fleshy,brown,15372
Arecales,Arecaceae,Attalea_dahlgreniana,Attalea,NA,NA,NA,15288
Arecales,Arecaceae,Attalea_dahlgreniana,Attalea,NA,NA,BROWN,15289
Arecales,Arecaceae,Attalea_dahlgreniana,Attalea,NA,fleshy,brown,15373
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,NA,15292
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,yellow,15293
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,NA,15294
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,orange,15295
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,NA,15296
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,ORANGE,15297
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,yellow,15375
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,yellow,15376
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,yellow,15377
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,NA,yellow,15378
Arecales,Arecaceae,Attalea_dubia,Attalea,NA,fleshy,brown,15379
Arecales,Arecaceae,Attalea_eichleri,Attalea,NA,NA,NA,15298
Arecales,Arecaceae,Attalea_eichleri,Attalea,NA,fleshy,brown,15380
Arecales,Arecaceae,Attalea_exigua,Attalea,NA,NA,RED,15299
Arecales,Arecaceae,Attalea_exigua,Attalea,NA,fleshy,orange; purple,15381
Arecales,Arecaceae,Attalea_geraensis,Attalea,NA,NA,NA,15302
Arecales,Arecaceae,Attalea_geraensis,Attalea,NA,NA,NA,15303
Arecales,Arecaceae,Attalea_geraensis,Attalea,NA,NA,NA,15304
Arecales,Arecaceae,Attalea_geraensis,Attalea,NA,NA,NA,15305
Arecales,Arecaceae,Attalea_geraensis,Attalea,NA,NA,NA,15306
Arecales,Arecaceae,Attalea_geraensis,Attalea,NA,NA,NA,15307
Arecales,Arecaceae,Attalea_geraensis,Attalea,NA,fleshy,brown,15384
Arecales,Arecaceae,Attalea_humilis,Attalea,NA,NA,NA,15308
Arecales,Arecaceae,Attalea_humilis,Attalea,NA,NA,BROWN,15309
Arecales,Arecaceae,Attalea_humilis,Attalea,NA,NA,NA,15310
Arecales,Arecaceae,Attalea_humilis,Attalea,NA,fleshy,brown,15389
Arecales,Arecaceae,Attalea_insignis,Attalea,NA,NA,NA,15311
Arecales,Arecaceae,Attalea_insignis,Attalea,NA,NA,BROWN,15312
Arecales,Arecaceae,Attalea_insignis,Attalea,NA,fleshy,orange,15391
Arecales,Arecaceae,Attalea_insignis,Attalea,NA,NA,brown,15392
Arecales,Arecaceae,Attalea_luetzelburgii,Attalea,NA,NA,NA,15313
Arecales,Arecaceae,Attalea_luetzelburgii,Attalea,NA,fleshy,brown,15395
Arecales,Arecaceae,Attalea_magdalenica,Attalea,NA,fleshy,yellow,15397
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,15314
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,15315
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,15316
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,15317
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,15318
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,15319
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,fleshy,NA,15340
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,fleshy,orange,15399
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,15400
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,93127
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,yellow,93128
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,YELLOW,93129
Arecales,Arecaceae,Attalea_maripa,Attalea,NA,NA,NA,93130
Arecales,Arecaceae,Attalea_microcarpa,Attalea,NA,NA,NA,15320
Arecales,Arecaceae,Attalea_microcarpa,Attalea,NA,fleshy,yellow,15402
Arecales,Arecaceae,Attalea_microcarpa,Attalea,NA,NA,brown,15420
Arecales,Arecaceae,Attalea_minarum_x,Attalea,NA,fleshy,brown,15403
Arecales,Arecaceae,Attalea_nucifera,Attalea,NA,fleshy,brown,15405
Arecales,Arecaceae,Attalea_peruviana,Attalea,NA,fleshy,orange,15411
Arecales,Arecaceae,Attalea_pindobassu,Attalea,NA,NA,NA,15337
Arecales,Arecaceae,Attalea_pindobassu,Attalea,NA,NA,NA,15338
Arecales,Arecaceae,Attalea_pindobassu,Attalea,NA,fleshy,orange,15414
Arecales,Arecaceae,Attalea_plowmanii,Attalea,NA,fleshy,brown,15415
Arecales,Arecaceae,Attalea_princeps,Attalea,NA,fleshy,green,15416
Arecales,Arecaceae,Attalea_racemosa,Attalea,NA,NA,NA,15339
Arecales,Arecaceae,Attalea_racemosa,Attalea,NA,fleshy,brown,15417
Arecales,Arecaceae,Attalea_seabrensis,Attalea,NA,fleshy,brown,15423
Arecales,Arecaceae,Attalea_spectabilis,Attalea,NA,NA,NA,15350
Arecales,Arecaceae,Attalea_spectabilis,Attalea,NA,fleshy,brown,15426
Arecales,Arecaceae,Bactris_acanthocarpoides,Bactris,NA,NA,NA,16032
Arecales,Arecaceae,Bactris_acanthocarpoides,Bactris,NA,NA,NA,16033
Arecales,Arecaceae,Bactris_acanthocarpoides,Bactris,NA,fleshy,orange; red,16134
Arecales,Arecaceae,Bactris_acanthocarpoides,Bactris,NA,NA,red,16135
Arecales,Arecaceae,Bactris_ana-juliae,Bactris,NA,fleshy,orange; red,16136
Arecales,Arecaceae,Bactris_aubletiana,Bactris,NA,NA,NA,16034
Arecales,Arecaceae,Bactris_aubletiana,Bactris,NA,fleshy,orange,16137
Arecales,Arecaceae,Bactris_aubletiana,Bactris,NA,NA,orange,16138
Arecales,Arecaceae,Bactris_bahiensis,Bactris,NA,NA,NA,16035
Arecales,Arecaceae,Bactris_bahiensis,Bactris,NA,fleshy,green,16139
Arecales,Arecaceae,Bactris_bidentula,Bactris,NA,NA,NA,16038
Arecales,Arecaceae,Bactris_bidentula,Bactris,NA,fleshy,purple; black,16143
Arecales,Arecaceae,Bactris_caryotifolia,Bactris,NA,NA,NA,16042
Arecales,Arecaceae,Bactris_caryotifolia,Bactris,NA,fleshy,purple; black,16148
Arecales,Arecaceae,Bactris_charnleyae,Bactris,NA,NA,NA,16044
Arecales,Arecaceae,Bactris_charnleyae,Bactris,NA,fleshy,orange; yellow,16151
Arecales,Arecaceae,Bactris_chaveziae,Bactris,NA,fleshy,purple; black,16152
Arecales,Arecaceae,Bactris_coloniata,Bactris,NA,NA,NA,16045
Arecales,Arecaceae,Bactris_coloniata,Bactris,NA,NA,black,16046
Arecales,Arecaceae,Bactris_coloniata,Bactris,NA,NA,NA,16047
Arecales,Arecaceae,Bactris_coloniata,Bactris,NA,NA,black,16153
Arecales,Arecaceae,Bactris_coloniata,Bactris,NA,fleshy,brown; red,16154
Arecales,Arecaceae,Bactris_corossilla,Bactris,NA,NA,NA,16052
Arecales,Arecaceae,Bactris_corossilla,Bactris,NA,fleshy,yellow; purple; black,16160
Arecales,Arecaceae,Bactris_corossilla,Bactris,NA,NA,blue,16161
Arecales,Arecaceae,Bactris_cuspidata,Bactris,NA,NA,NA,16054
Arecales,Arecaceae,Bactris_cuspidata,Bactris,NA,fleshy,red,16163
Arecales,Arecaceae,Bactris_cuspidata,Bactris,NA,NA,green,16171
Arecales,Arecaceae,Bactris_dianeura,Bactris,NA,NA,NA,16055
